Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
DNK,29/09/2013,16:00,Aalborg,Aarhus,0.0,0.0,D,1.91,3.5,3.89
DNK,29/09/2013,18:00,Odense,Midtjylland,1.0,1.0,D,3.46,3.52,2.02
DNK,30/09/2013,18:00,Nordsjaelland,Randers FC,1.0,0.0,H,2.12,3.37,3.36
DNK,05/10/2013,16:00,Randers FC,Aarhus,2.0,2.0,D,2.45,3.29,2.8
DNK,06/10/2013,12:00,Esbjerg,Odense,1.0,3.0,A,1.88,3.51,3.99
DNK,06/10/2013,14:00,Aalborg,Viborg,3.0,1.0,H,1.67,3.7,5.08
DNK,06/10/2013,16:00,FC Copenhagen,Sonderjyske,2.0,1.0,H,1.44,4.41,6.88
DNK,06/10/2013,18:00,Nordsjaelland,Brondby,1.0,1.0,D,2.77,3.37,2.44
DNK,07/10/2013,18:00,Midtjylland,Vestsjaelland,2.0,2.0,D,1.46,4.15,7.04
DNK,18/10/2013,17:30,Aarhus,Nordsjaelland,0.0,1.0,A,2.33,3.38,2.91
DNK,19/10/2013,16:00,Midtjylland,Randers FC,1.0,1.0,D,1.69,3.73,4.87
DNK,20/10/2013,13:00,Vestsjaelland,Esbjerg,2.0,1.0,H,3.35,3.38,2.11
DNK,20/10/2013,16:00,Brondby,Viborg,0.0,0.0,D,1.62,3.89,5.23
DNK,20/10/2013,18:00,FC Copenhagen,Aalborg,3.0,0.0,H,1.85,3.49,4.13
DNK,21/10/2013,18:00,Sonderjyske,Odense,1.0,5.0,A,2.51,3.37,2.69
DNK,25/10/2013,17:30,Viborg,Vestsjaelland,4.0,1.0,H,2.39,3.27,2.92
DNK,26/10/2013,16:00,Nordsjaelland,Midtjylland,2.0,1.0,H,2.84,3.34,2.4
