Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_xg,opp_xg,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,AvgH,AvgD,AvgA
9,2223,20220812,20,4,126,104,1,1440,1507,0.0,0.0,0.333,2.333,0.0,0.0,5.6,3.47,0.0,0.0,0.0,0.0,15.0,10.07,5.2,4.33,1.58,3.85,5.76
4,2223,20220812,20,4,154,128,1,1455,1552,0.0,0.0,0.3,2.7,1.0,0.0,2.27,4.87,0.0,0.0,1.0,4.0,12.73,13.27,4.47,5.13,3.02,3.37,2.4
8,2223,20220812,20,4,165,202,0,1523,1585,0.0,0.0,1.4,1.2,0.0,0.0,0.67,4.47,0.0,0.0,0.0,0.0,10.4,11.87,1.67,3.53,3.28,3.08,2.43
3,2223,20220812,20,4,239,41,0,1450,1455,0.25,0.0,1.0,1.0,2.0,1.0,3.07,1.4,1.0,0.5,1.0,1.0,8.07,11.53,3.33,3.2,2.37,3.22,3.14
2,2223,20220813,12,5,13,78,0,1479,1463,0.0,0.0,1.067,1.667,0.0,3.0,0.6,1.27,2.0,0.0,1.0,0.0,12.8,9.07,3.8,4.07,1.82,3.56,4.87
1,2223,20220813,12,5,26,96,2,1405,1537,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.4,7.0,2.0,1.0,1.0,0.5,12.93,15.53,4.67,5.47,3.56,3.59,1.99
3,2223,20220813,12,5,45,27,0,1372,1397,0.0,0.0,1.267,1.267,0.0,0.0,2.0,3.4,2.0,1.0,1.0,2.0,6.27,15.0,1.8,4.87,2.29,3.25,3.25
1,2223,20220813,12,5,102,34,0,1555,1435,0.0,0.0,0.0,0.0,2.0,3.0,4.33,0.2,1.5,2.0,1.5,0.0,11.4,14.87,4.47,5.33,2.1,3.59,3.26
1,2223,20220813,12,5,113,198,0,1489,1381,0.0,0.25,0.667,2.067,0.5,1.0,1.27,4.8,3.0,0.5,0.67,1.67,11.0,10.4,4.47,5.2,2.27,3.42,3.04
5,2223,20220813,14,5,95,170,1,1507,1509,0.0,0.0,1.0,1.6,3.0,0.5,6.6,5.47,1.0,2.0,0.5,1.0,15.67,9.4,5.27,3.33,2.47,3.13,2.92
0,2223,20220813,14,5,100,71,1,1459,1530,0.0,0.0,0.1,2.8,0.0,3.0,0.6,1.13,3.0,1.0,6.0,1.0,8.33,12.07,1.8,3.53,3.05,3.52,2.32
0,2223,20220813,14,5,101,30,0,1433,1488,0.0,0.0,1.0,2.0,0.0,3.0,0.27,1.27,3.0,1.0,2.0,1.0,8.27,11.93,2.6,4.0,1.58,4.47,5.38
0,2223,20220813,14,5,127,17,2,1595,1410,0.0,0.0,2.333,0.333,0.0,3.0,4.0,2.0,1.0,0.0,4.0,0.0,10.73,8.8,4.67,2.0,1.33,5.63,9.07
0,2223,20220813,14,5,184,80,1,1652,1428,0.0,0.0,2.0,0.6,1.0,0.0,2.87,3.8,1.0,1.0,1.0,3.0,18.27,21.33,8.0,7.13,1.44,4.85,7.05
0,2223,20220813,14,5,241,216,1,1447,1544,0.0,0.0,2.0,1.0,1.0,1.0,4.87,3.6,2.0,2.0,1.0,1.0,11.47,14.73,5.07,5.4,2.33,3.59,2.99
2,2223,20220813,15,5,11,124,0,1646,1509,0.0,0.0,2.333,0.333,3.0,1.0,5.2,4.2,0.0,2.0,2.0,2.0,14.8,11.33,4.6,4.93,1.55,4.37,6.04
3,2223,20220813,15,5,29,219,2,1365,1455,0.0,0.0,2.333,0.333,0.0,3.0,1.0,0.67,2.0,0.0,3.0,0.0,11.67,12.0,2.67,5.2,2.4,3.33,2.98
2,2223,20220813,15,5,38,156,1,1498,1547,0.0,0.0,1.933,0.733,3.0,0.0,6.0,6.4,1.0,2.0,0.0,2.0,15.4,14.8,5.27,6.6,2.44,3.25,3.1
3,2223,20220813,15,5,103,214,0,1343,1383,0.0,0.0,2.1,0.9,0.0,0.0,3.87,5.47,2.0,1.0,0.0,2.0,10.2,13.8,4.07,4.53,2.76,3.19,2.66
3,2223,20220813,15,5,105,160,0,1418,1430,0.0,0.0,0.0,0.0,1.0,1.0,3.07,1.4,0.0,0.0,1.0,1.0,7.4,13.67,2.47,2.53,3.58,3.47,2.06
3,2223,20220813,15,5,134,181,2,1358,1492,0.0,0.0,1.933,0.933,1.0,1.0,3.4,3.4,1.0,1.0,0.0,0.0,11.6,15.87,3.0,6.0,2.31,3.31,3.14
2,2223,20220813,15,5,141,33,0,1708,1516,0.0,0.0,3.0,0.0,3.0,0.0,6.2,6.6,0.0,2.0,0.0,2.0,20.8,11.4,4.87,2.87,1.07,12.72,37.57
3,2223,20220813,15,5,147,60,0,1484,1460,0.0,0.0,1.5,1.0,0.0,0.0,1.07,2.47,2.0,0.0,0.0,0.0,11.6,13.8,4.27,4.53,2.45,3.16,3.06
3,2223,20220813,15,5,194,185,0,1356,1328,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3.4,0.0,0.0,1.0,2.0,12.8,9.13,3.13,3.0,2.14,3.39,3.43
2,2223,20220813,15,5,208,122,1,1445,1443,0.0,0.0,1.6,1.0,0.0,0.0,0.0,5.4,4.0,1.0,1.0,2.0,9.27,12.4,2.33,4.07,2.32,3.51,3.1
3,2223,20220813,15,5,218,182,1,1499,1372,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.67,2.0,3.0,2.0,3.0,16.0,9.8,6.0,3.47,2.11,3.46,3.47
3,2223,20220813,15,5,244,39,1,1401,1479,0.0,0.0,0.0,3.0,1.0,3.0,2.73,1.6,1.0,1.0,3.0,2.0,10.93,12.2,5.27,4.53,2.23,3.4,3.23
2,2223,20220813,15,5,246,88,1,1495,1479,0.0,0.0,1.0,2.0,0.0,1.0,0.47,2.6,2.0,1.0,2.0,2.0,12.13,12.27,4.8,5.13,2.4,3.28,3.15
8,2223,20220813,16,5,49,77,1,1417,1460,0.0,0.0,2.667,0.167,0.0,0.0,2.67,1.87,0.0,0.0,0.0,0.0,12.2,7.67,4.67,3.6,1.83,3.68,4.5
9,2223,20220813,16,5,70,220,0,1471,1465,0.0,0.0,2.0,1.0,0.0,0.0,5.67,1.87,0.0,0.0,0.0,0.0,16.6,9.2,6.13,2.73,2.08,3.03,3.92
4,2223,20220813,16,5,150,191,1,1554,1491,0.0,0.0,2.0,1.0,3.0,3.0,5.67,1.87,1.0,2.0,1.0,0.0,18.4,15.8,7.67,4.47,2.17,3.6,3.26
2,2223,20220813,17,5,35,142,0,1585,1615,0.0,0.0,2.0,1.0,1.0,3.0,2.8,0.6,2.0,2.0,2.0,1.0,13.2,13.47,4.67,4.73,3.77,3.56,2.02
6,2223,20220813,17,5,146,227,0,1648,1519,0.0,0.0,1.0,1.3,0.0,0.0,7.0,3.4,0.0,0.0,0.0,0.0,15.2,15.13,7.8,7.07,1.41,4.75,8.14
6,2223,20220813,17,5,197,14,2,1396,1570,0.0,0.0,2.333,0.333,0.0,0.0,2.2,1.6,0.0,0.0,0.0,0.0,8.87,23.87,3.2,6.07,4.45,3.91,1.77
0,2223,20220813,17,5,201,136,1,1464,1499,0.0,0.0,1.167,1.667,0.0,0.0,3.4,6.07,3.0,1.0,1.0,3.0,12.93,14.93,5.2,7.53,3.12,3.75,2.21
5,2223,20220813,18,5,10,116,2,1431,1438,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,11.0,4.0,4.0,2.33,3.07,3.18
5,2223,20220813,18,5,22,93,0,1499,1455,0.0,0.0,1.0,1.0,3.0,0.0,5.67,4.2,1.0,4.0,0.0,1.0,12.27,9.0,5.67,3.6,2.09,3.1,3.78
5,2223,20220813,18,5,32,159,0,1416,1326,0.0,0.0,0.0,0.0,3.0,3.0,5.4,0.8,0.0,3.0,4.0,1.0,12.07,11.6,3.87,4.6,1.82,3.46,4.35
5,2223,20220813,18,5,66,43,1,1395,1523,0.0,0.0,2.0,1.0,1.0,0.0,1.87,4.4,0.0,0.0,0.0,1.0,12.27,11.53,4.0,3.87,2.51,3.16,2.83
5,2223,20220813,18,5,118,173,1,1516,1405,0.0,0.0,3.0,0.0,0.0,1.0,0.2,3.4,1.0,0.0,0.0,0.0,15.07,9.87,3.0,2.87,2.1,3.21,3.57
5,2223,20220813,18,5,144,230,0,1500,1302,0.0,0.0,0.0,0.0,0.0,0.0,1.87,6.4,1.0,0.0,0.0,1.0,11.27,6.6,3.73,2.67,1.96,3.25,4.03
9,2223,20220813,18,5,148,209,1,1438,1434,0.0,0.0,0.7,2.2,0.0,0.0,2.2,3.4,0.0,0.0,0.0,0.0,8.47,12.13,2.8,2.93,2.62,3.2,2.69
5,2223,20220813,18,5,158,192,0,1409,1387,0.0,0.0,3.0,0.0,1.0,3.0,1.8,3.8,1.0,1.0,3.0,0.0,6.0,8.8,2.33,2.47,2.17,3.14,3.47
5,2223,20220813,18,5,205,6,2,1466,1441,0.0,0.0,0.833,1.333,0.5,0.0,1.27,3.2,0.5,0.0,0.0,1.0,12.93,8.8,4.4,3.33,1.93,3.34,4.01
8,2223,20220813,18,5,231,236,2,1463,1523,0.0,0.0,1.4,1.4,0.0,0.0,6.27,4.6,0.0,0.0,0.0,0.0,13.0,8.87,4.73,4.8,3.93,3.66,1.94
7,2223,20220813,19,5,55,177,0,1465,1476,0.0,0.0,3.0,0.0,0.0,0.0,1.4,5.6,0.0,0.0,0.0,0.0,11.6,10.13,2.93,3.8,2.41,3.14,3.01
7,2223,20220813,19,5,57,44,1,1500,1474,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,12.67,17.2,3.8,4.6,3.59,3.23,2.09
1,2223,20220813,19,5,64,98,0,1469,1463,1.0,0.0,1.667,0.667,2.0,1.5,5.6,3.27,1.33,0.67,1.0,1.0,15.8,13.4,3.87,4.07,1.8,3.79,4.14
6,2223,20220813,19,5,120,108,2,1482,1712,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,17.4,23.27,4.2,9.07,10.22,5.67,1.3
6,2223,20220813,19,5,152,222,2,1486,1527,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.8,0.0,0.0,0.0,0.0,15.07,11.93,4.67,3.4,2.58,3.29,2.84
7,2223,20220813,19,5,169,174,0,1445,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,14.47,0.0,5.27,2.25,3.18,3.26
8,2223,20220813,20,5,19,232,1,1704,1433,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.27,0.0,0.0,0.0,0.0,10.6,15.13,3.07,4.93,1.21,6.79,14.2
9,2223,20220813,20,5,123,1,2,1449,1436,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.2,0.0,0.0,0.0,0.0,12.27,11.2,4.73,3.4,2.66,3.08,2.74
4,2223,20220813,20,5,171,151,0,1735,1532,0.0,0.0,1.2,1.8,3.0,0.0,6.47,3.07,0.0,5.0,2.0,3.0,19.67,13.93,10.4,3.53,1.1,11.08,24.23
9,2223,20220813,22,5,115,249,1,1503,1450,0.0,0.0,1.2,1.8,0.0,0.0,6.6,4.07,0.0,0.0,0.0,0.0,11.07,13.4,5.4,5.27,1.96,3.3,3.99
1,2223,20220814,12,6,84,94,1,1476,1450,0.5,0.0,1.0,1.0,2.0,1.0,3.4,1.67,1.33,1.0,1.5,1.5,10.87,12.6,4.67,4.93,2.06,3.55,3.4
1,2223,20220814,12,6,97,187,0,1436,1337,0.0,0.0,1.6,0.7,0.0,0.5,1.27,3.0,3.0,1.5,0.0,1.0,13.8,13.8,5.73,4.67,2.12,3.56,3.22
1,2223,20220814,12,6,213,137,0,1495,1446,0.42857142857142855,0.0,0.0,0.0,1.5,3.0,3.2,0.0,2.5,1.5,2.0,1.0,14.07,10.78,5.13,3.89,2.03,3.82,3.26
4,2223,20220814,14,6,0,125,1,1466,1589,0.0,0.0,0.0,3.0,0.0,0.0,2.8,5.53,2.0,1.0,2.0,3.0,11.53,19.47,6.2,7.67,3.16,3.25,2.36
4,2223,20220814,14,6,18,9,1,1463,1371,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,4.0,1.0,0.0,0.0,14.53,15.07,5.33,5.0,2.23,3.27,3.42
0,2223,20220814,14,6,138,228,1,1447,1514,0.0,0.0,1.5,1.5,3.0,0.0,4.93,7.0,1.0,2.0,1.0,3.0,11.67,15.67,4.67,7.4,2.26,3.25,3.42
3,2223,20220814,14,6,145,203,1,1471,1482,0.0,0.0,3.0,0.0,0.0,1.5,0.47,4.87,3.0,2.0,0.0,1.5,11.87,11.93,3.2,4.67,2.51,3.27,2.87
2,2223,20220814,14,6,161,243,0,1434,1427,0.0,0.0,0.0,0.0,0.0,3.0,1.47,1.0,2.0,0.0,2.0,0.0,9.53,7.33,2.4,2.13,4.21,3.64,1.9
4,2223,20220814,14,6,190,56,2,1470,1543,0.0,0.0,1.0,1.0,0.0,3.0,1.4,0.6,4.0,1.0,5.0,0.0,11.8,12.0,4.87,2.73,2.14,3.28,3.63
4,2223,20220814,14,6,226,224,2,1402,1512,0.0,0.0,1.0,1.0,0.0,1.0,1.07,2.27,3.0,2.0,1.0,1.0,10.13,11.53,5.27,3.8,2.67,3.3,2.7
3,2223,20220814,15,6,28,242,0,1383,1476,0.0,0.0,0.667,1.667,3.0,1.0,5.07,3.6,0.0,3.0,1.0,1.0,10.4,14.53,4.4,4.93,2.75,3.24,2.62
0,2223,20220814,16,6,23,245,0,1664,1499,0.0,0.0,1.733,0.933,3.0,1.0,4.87,3.47,1.0,6.0,2.0,2.0,22.67,10.6,9.0,3.33,1.15,9.11,16.45
8,2223,20220814,16,6,42,206,2,1416,1568,0.0,0.0,1.8,1.2,0.0,0.0,4.27,3.27,0.0,0.0,0.0,0.0,16.8,12.87,5.53,5.0,3.55,3.24,2.2
2,2223,20220814,16,6,53,223,1,1603,1499,0.0,0.0,1.4,1.6,3.0,0.0,6.07,6.87,0.0,1.0,1.0,4.0,17.6,17.93,6.47,8.73,2.29,3.44,3.21
4,2223,20220814,16,6,157,215,1,1510,1537,0.0,0.0,0.0,3.0,1.0,3.0,3.8,2.0,1.0,1.0,2.0,1.0,14.2,11.27,5.27,5.6,2.19,3.31,3.48
9,2223,20220814,16,6,199,237,2,1457,1427,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,6.07,0.0,1.4,0.0,2.14,3.09,3.63
6,2223,20220814,17,6,83,61,0,1524,1457,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.67,0.0,0.0,0.0,0.0,12.47,13.27,3.67,4.27,1.38,5.02,8.16
6,2223,20220814,17,6,117,31,0,1587,1426,0.0,0.0,2.667,0.167,0.0,0.0,3.27,3.27,0.0,0.0,0.0,0.0,16.8,12.33,7.47,4.53,1.58,4.3,5.49
9,2223,20220814,18,6,106,92,2,1432,1497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.87,0.0,0.0,0.0,0.0,12.93,14.0,3.67,4.47,3.04,3.14,2.38
8,2223,20220814,18,6,229,91,0,1531,1489,0.0,0.0,0.0,0.0,0.0,0.0,3.87,3.6,0.0,0.0,0.0,0.0,12.8,15.6,3.53,6.2,1.89,3.5,4.35
7,2223,20220814,19,6,12,221,0,1418,1391,0.0,0.0,2.0,1.0,0.0,0.0,6.4,2.07,0.0,0.0,0.0,0.0,16.2,11.07,5.47,3.4,2.09,3.3,3.5
7,2223,20220814,19,6,24,59,2,1409,1398,0.0,0.0,2.0,1.0,0.0,0.0,2.8,4.27,0.0,0.0,0.0,0.0,20.67,9.07,6.8,3.47,1.49,4.04,6.82
7,2223,20220814,19,6,36,217,0,1475,1454,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,20.07,0.0,5.93,0.0,1.53,3.98,6.18
4,2223,20220814,19,6,37,143,1,1503,1662,0.0,0.0,0.5,2.5,0.0,0.0,0.2,5.6,3.0,2.0,1.0,4.0,8.4,13.27,4.73,5.87,4.11,3.83,1.84
7,2223,20220814,19,6,149,86,2,1386,1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,13.67,0.0,2.67,2.82,3.05,2.6
6,2223,20220814,19,6,196,193,2,1391,1548,0.0,0.0,3.0,0.0,0.0,0.0,1.73,3.87,0.0,0.0,0.0,0.0,21.67,21.0,7.27,7.27,6.42,4.57,1.49
7,2223,20220814,19,6,210,189,2,1354,1457,0.0,0.0,1.0,2.0,0.0,0.0,3.93,2.07,0.0,0.0,0.0,0.0,17.2,6.6,5.0,2.0,1.79,3.4,4.64
6,2223,20220814,19,6,211,75,0,1476,1430,0.0,0.0,1.333,0.833,0.0,0.0,2.0,3.67,0.0,0.0,0.0,0.0,10.6,9.87,3.53,3.8,2.49,3.33,2.91
7,2223,20220814,19,6,233,89,2,1484,1462,0.0,0.0,1.0,1.0,0.0,0.0,2.87,1.2,0.0,0.0,0.0,0.0,8.93,14.47,3.4,4.07,3.38,3.24,2.17
8,2223,20220814,21,6,5,186,2,1493,1764,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.07,0.0,0.0,0.0,0.0,13.27,18.87,4.93,7.6,7.17,4.91,1.42
9,2223,20220814,21,6,40,139,0,1501,1383,0.0,0.0,0.0,3.0,0.0,0.0,4.27,2.6,0.0,0.0,0.0,0.0,9.07,11.6,2.67,3.4,2.51,2.93,3.05
8,2223,20220815,16,0,15,140,1,1505,1506,0.0,0.0,2.667,0.167,0.0,0.0,2.4,5.4,0.0,0.0,0.0,0.0,10.27,12.67,3.8,4.93,1.6,3.83,6.23
9,2223,20220815,16,0,167,8,2,1461,1403,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,10.27,0.0,4.67,0.0,1.68,3.51,5.37
6,2223,20220815,17,0,234,155,2,1418,1614,0.0,0.0,0.833,1.833,0.0,0.0,1.4,6.4,0.0,0.0,0.0,0.0,11.0,12.27,4.8,5.67,3.46,3.58,2.1
8,2223,20220815,18,0,90,16,2,1376,1628,0.0,0.0,1.4,1.4,0.0,0.0,1.33,5.53,0.0,0.0,0.0,0.0,8.4,11.0,2.4,4.0,4.79,3.19,1.92
9,2223,20220815,18,0,133,2,2,1375,1366,0.0,0.0,1.9,0.7,0.0,0.0,0.4,3.07,0.0,0.0,0.0,0.0,11.67,8.4,3.2,3.13,2.21,3.06,3.45
6,2223,20220815,19,0,111,200,0,1683,1518,0.0,0.0,1.2,1.5,0.0,0.0,1.33,2.6,0.0,0.0,0.0,0.0,7.6,14.27,2.13,4.8,1.46,4.81,6.65
5,2223,20220815,19,0,183,212,1,1473,1435,0.0,0.0,0.0,0.0,0.0,1.0,2.6,1.67,2.0,1.0,1.0,1.0,11.804006983538802,13.13,4.109789068623957,5.27,3.73,3.22,2.04
8,2223,20220815,20,0,25,72,0,1619,1386,0.0,0.0,0.5,2.3,0.0,0.0,4.27,3.07,0.0,0.0,0.0,0.0,10.87,12.07,3.67,3.8,1.45,4.57,7.27
2,2223,20220815,20,0,129,63,1,1653,1479,0.0,0.0,1.0,2.0,1.0,3.0,4.87,2.4,2.0,2.0,2.0,0.0,19.93,9.47,5.47,3.47,1.2,6.85,16.33
9,2223,20220815,21,0,46,179,2,1383,1448,0.0,0.0,1.833,0.833,0.0,0.0,4.27,2.0,0.0,0.0,0.0,0.0,13.4,17.33,5.47,4.6,2.18,3.19,3.37
3,2223,20220816,19,1,27,239,1,1358,1514,0.3333333333333333,0.3333333333333333,2.0,1.0,1.5,0.333,2.2,4.87,1.5,0.5,0.33,1.0,11.67,6.93,3.4,2.67,3.63,3.38,2.08
3,2223,20220816,19,1,39,134,0,1374,1428,0.4,0.5,1.667,0.667,0.5,2.0,1.67,1.93,1.5,2.0,1.0,0.5,10.2,14.0,3.4,2.6,2.68,3.34,2.64
3,2223,20220816,19,1,41,105,1,1497,1382,1.0,0.0,0.0,0.0,0.5,0.5,0.87,4.67,1.0,0.5,0.5,1.0,11.4,9.13,3.33,2.87,1.54,4.04,6.47
3,2223,20220816,19,1,160,103,0,1477,1271,0.25,0.5,2.0,1.0,0.5,1.5,0.87,5.0,1.5,1.0,1.0,2.5,15.73,10.33,5.67,4.33,1.59,3.97,5.86
3,2223,20220816,19,1,181,194,1,1358,1351,0.0,0.0,1.0,2.0,2.0,0.0,4.93,4.27,0.0,0.5,0.0,4.0,12.87,12.27,5.73,3.53,1.97,3.34,4.08
3,2223,20220816,19,1,219,147,1,1469,1469,0.0,0.0,0.6,2.1,1.5,1.5,3.27,3.4,0.0,2.0,1.0,2.5,12.6,11.73,5.07,4.47,2.46,3.18,3.03
3,2223,20220816,20,1,182,29,2,1323,1342,0.6,0.0,2.333,0.333,2.0,3.0,4.4,0.4,2.5,2.0,0.5,1.0,13.0,10.93,3.67,2.8,1.98,3.58,3.75
3,2223,20220817,19,2,214,145,1,1363,1452,0.2857142857142857,0.6666666666666666,2.2,0.4,1.5,2.0,3.2,1.2,2.5,0.5,2.0,2.5,15.6,10.53,4.87,3.6,2.64,3.24,2.75
3,2223,20220817,20,2,185,28,0,1345,1445,1.0,0.75,2.7,0.3,1.5,0.0,2.07,6.2,3.0,0.5,2.0,1.0,10.07,9.07,3.87,3.8,3.17,3.33,2.29
3,2223,20220817,20,2,203,218,0,1413,1426,0.3333333333333333,0.5,0.0,0.0,1.333,0.5,3.8,2.33,1.67,0.67,2.5,2.0,9.4,16.0,4.47,7.11,1.79,3.59,4.67
3,2223,20220817,20,2,242,45,1,1478,1392,0.14285714285714285,0.5,1.667,0.667,0.5,1.5,2.07,4.2,1.5,1.0,0.5,1.5,14.47,9.07,4.87,3.4,1.65,3.85,5.34
1,2223,20220819,17,4,96,64,2,1525,1443,0.25,0.1,0.333,2.333,3.0,0.75,7.0,6.4,0.33,1.33,0.5,2.0,15.0,15.0,6.8,5.07,2.15,3.69,3.1
1,2223,20220819,17,4,137,97,2,1297,1451,0.26666666666666666,0.225,0.0,0.0,0.0,2.0,0.0,3.6,1.67,1.33,1.0,2.33,9.17,14.6,2.67,6.13,2.67,3.66,2.43
7,2223,20220819,19,4,20,169,1,1474,1470,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,9.0,12.0,5.0,3.0,2.32,3.11,3.2
8,2223,20220819,19,4,77,232,2,1471,1519,0.0,0.0,1.5,1.5,1.0,1.0,2.13,1.07,2.0,2.0,0.0,0.0,8.47,11.67,3.2,4.07,2.51,3.05,3.18
0,2223,20220819,19,4,136,100,0,1543,1479,0.375,0.3333333333333333,1.8,0.6,2.0,2.0,4.6,1.2,2.5,1.5,1.0,2.0,15.33,8.93,8.27,2.87,1.52,4.69,5.83
9,2223,20220819,19,4,237,70,1,1419,1467,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.4,0.0,2.0,1.0,2.0,10.0,15.27,5.0,5.2,2.98,3.06,2.49
